ID,Incident_Date,State,CityorCounty,Num_Killed,Num_Injured
2127356,26-Sep-21,Georgia,Atlanta,0,1
2126352,26-Sep-21,Missouri,Saint Louis,0,1
2126138,25-Sep-21,Kentucky,Lexington,0,1
2126102,25-Sep-21,Kentucky,Florence,0,1
2128932,25-Sep-21,Illinois,Cass (county),0,1
2126873,25-Sep-21,Wisconsin,La Crosse,0,1
2125041,23-Sep-21,Oregon,Salem,0,1
2122826,22-Sep-21,Louisiana,New Orleans,0,1
2124169,22-Sep-21,Oregon,Klamath Falls,0,1
2121804,21-Sep-21,New York,Brooklyn,0,1
2122983,21-Sep-21,Pennsylvania,Philadelphia,1,1
2122083,21-Sep-21,Ohio,Cincinnati,0,1
2122141,21-Sep-21,Alabama,Mobile,0,1
2121902,20-Sep-21,Illinois,Urbana,1,0
2122092,20-Sep-21,Missouri,Saint Louis,1,1
2122111,20-Sep-21,Louisiana,Shreveport,0,2
2121376,19-Sep-21,Iowa,Ames,0,1
2119865,18-Sep-21,Georgia,Atlanta (East Point),0,1
2120410,18-Sep-21,Colorado,Winter Park,0,1
2122287,18-Sep-21,Mississippi,Natchez,0,1
2118879,17-Sep-21,Florida,Lake City,0,1
2118844,17-Sep-21,Washington,Mill Creek,0,1
2119162,17-Sep-21,Louisiana,Shreveport,0,1
2117779,16-Sep-21,Missouri,Kansas City,0,1
2117683,16-Sep-21,Massachusetts,Boston,0,1
2116971,15-Sep-21,Ohio,Cleveland,0,1
2117427,15-Sep-21,Connecticut,East Lyme,0,1
2180247,15-Sep-21,Michigan,Oscoda (county),0,1
2118030,15-Sep-21,Tennessee,Chattanooga,0,2
2116825,14-Sep-21,South Carolina,Myrtle Beach,0,1
2116090,14-Sep-21,Georgia,Marietta,0,2
2116616,14-Sep-21,Texas,San Antonio,0,1
2115377,13-Sep-21,California,Reedley,0,1
2115908,13-Sep-21,Georgia,Marietta,0,2
2180245,13-Sep-21,Michigan,Roscommon (county),0,1
2114776,12-Sep-21,Washington,Monroe,0,1
2113640,11-Sep-21,Louisiana,New Orleans,0,1
2113581,11-Sep-21,Alabama,Calera,0,1
2113948,11-Sep-21,Florida,Opa Locka,0,1
2113745,11-Sep-21,North Dakota,Grand Forks,0,1
2113318,10-Sep-21,Georgia,Atlanta,0,1
2112778,10-Sep-21,New York,Brooklyn,1,1
2111960,9-Sep-21,Michigan,Dearborn,0,1
2112817,9-Sep-21,North Carolina,Garner,0,1
2111530,9-Sep-21,Oklahoma,Oklahoma City,0,1
2111892,8-Sep-21,Missouri,Saint Louis,0,1
2111306,8-Sep-21,Missouri,Saint Louis,1,1
2111806,8-Sep-21,Alabama,Jacksonville,0,1
2111522,8-Sep-21,Florida,Jacksonville,0,1
2110902,8-Sep-21,Kentucky,Louisville,0,1
2110465,7-Sep-21,South Carolina,North Charleston,0,1
2111269,7-Sep-21,Maryland,Baltimore,0,1
2109854,7-Sep-21,Oregon,Portland,0,1
2109760,6-Sep-21,Illinois,Chicago,0,1
2109952,6-Sep-21,California,San Diego,0,1
2110591,6-Sep-21,New York,Murray,0,1
2112641,5-Sep-21,Georgia,Morrow,0,1
2109057,5-Sep-21,Florida,Dunedin,0,1
2110629,5-Sep-21,Illinois,Carbondale,0,1
2110599,5-Sep-21,Illinois,East Saint Louis,1,0
2113727,4-Sep-21,Virginia,Charlottesville,0,1
2108650,4-Sep-21,Iowa,Des Moines,0,1
2108914,4-Sep-21,Oklahoma,Oklahoma City (Del City),0,1
2108083,4-Sep-21,Indiana,Fort Wayne,0,1
2107768,3-Sep-21,Ohio,Newark,0,1
2107357,3-Sep-21,Wisconsin,Milwaukee,0,1
2107484,3-Sep-21,New Jersey,Newark,0,1
2108124,3-Sep-21,Missouri,Chesterfield,0,1
2108106,3-Sep-21,Alaska,Anchorage,0,1
2106407,2-Sep-21,Illinois,Chicago,0,2
2106801,2-Sep-21,Kentucky,Hopkinsville,0,1
2106512,1-Sep-21,New York,Elmira,0,1
2106847,1-Sep-21,Florida,Haines City,0,1
2105881,1-Sep-21,Illinois,Chicago,0,1
2106488,30-Aug-21,Alabama,Sheffield,0,1
2103996,30-Aug-21,Indiana,Indianapolis,0,1
2103719,30-Aug-21,Georgia,Decatur,0,1
2104274,30-Aug-21,New York,New York (Manhattan),0,2
2104142,29-Aug-21,Ohio,Youngstown,0,1
2103887,29-Aug-21,Oklahoma,Lawton,0,1
2103040,29-Aug-21,Illinois,Chicago,0,1
2102017,28-Aug-21,Utah,Ogden (Harrisville),0,1
2101995,28-Aug-21,Illinois,Chicago,0,1
2104976,27-Aug-21,West Virginia,Charleston,0,1
2102143,27-Aug-21,Indiana,Fort Wayne,0,1
2102030,27-Aug-21,Alabama,Atmore,0,1
2101910,27-Aug-21,Kentucky,Owensboro,0,1
2101828,26-Aug-21,Colorado,Arvada,0,1
2101000,26-Aug-21,Kentucky,Louisville,0,1
2103642,26-Aug-21,Michigan,Detroit,0,1
2101142,26-Aug-21,Georgia,Augusta,0,2
2102186,26-Aug-21,Texas,Mcallen,0,1
2100986,26-Aug-21,Missouri,Saint Louis,0,2
2101188,26-Aug-21,Oklahoma,Springer,0,2
2101178,26-Aug-21,Illinois,Chicago,0,2
2100175,25-Aug-21,Alabama,Mobile,0,1
2099736,25-Aug-21,Georgia,Atlanta,0,1
2100326,25-Aug-21,Indiana,Indianapolis,0,1
2099064,23-Aug-21,New York,New York (Manhattan),0,1
2100729,23-Aug-21,New York,New York (Manhattan),0,1
2098894,23-Aug-21,South Carolina,Columbia,0,1
2098262,23-Aug-21,Florida,Jacksonville,0,1
2098463,23-Aug-21,Wisconsin,Green Bay (Howard),0,1
2097031,22-Aug-21,Indiana,Indianapolis,0,2
2098720,22-Aug-21,Pennsylvania,Conneaut Lake,0,1
2097153,22-Aug-21,Michigan,Kalamazoo,1,1
2096501,21-Aug-21,Georgia,Atlanta,0,1
2096027,20-Aug-21,Texas,Houston,0,1
2095846,20-Aug-21,Illinois,Chicago,0,2
2095986,19-Aug-21,Minnesota,Rochester,0,1
2096196,19-Aug-21,Oklahoma,Oklahoma City,0,1
2095631,19-Aug-21,Illinois,Chicago,0,1
2094498,18-Aug-21,Missouri,Saint Louis,0,2
2095515,18-Aug-21,Pennsylvania,Chester,0,1
2094335,17-Aug-21,Georgia,Albany,0,1
2093789,17-Aug-21,Missouri,Saint Louis (Berkeley),0,1
2093532,17-Aug-21,Louisiana,Shreveport,0,1
2092842,16-Aug-21,Louisiana,New Orleans,0,1
2093456,16-Aug-21,Illinois,Chicago,0,1
2093247,16-Aug-21,Texas,San Antonio,0,1
2091796,15-Aug-21,Georgia,Atlanta,0,1
2092824,14-Aug-21,Arkansas,North Little Rock,0,1
2091357,14-Aug-21,Ohio,Cincinnati,0,1
2091466,14-Aug-21,Pennsylvania,Columbia,0,1
2091576,14-Aug-21,Indiana,Evansville,0,1
2092182,14-Aug-21,California,Quincy,0,1
2091097,14-Aug-21,Maryland,Baltimore,0,1
2089794,13-Aug-21,Florida,Pensacola,0,1
2090551,13-Aug-21,New Jersey,Newark,0,4
2089848,12-Aug-21,Florida,Opa Locka,0,1
2089805,12-Aug-21,Utah,Ogden (West Haven),0,1
2089802,10-Aug-21,Wisconsin,Kenosha,0,1
2087851,10-Aug-21,Ohio,Columbus,0,1
2087783,10-Aug-21,North Carolina,Charlotte,0,2
2087303,9-Aug-21,Connecticut,New Haven,0,1
2086386,9-Aug-21,Texas,Lubbock,0,1
2087675,8-Aug-21,Virginia,Woodbridge,0,1
2085837,8-Aug-21,Texas,Lubbock,0,1
2085791,8-Aug-21,Indiana,Indianapolis,0,2
2086107,8-Aug-21,Florida,Dundee,0,2
2087099,8-Aug-21,Louisiana,Boutte,0,1
2085922,8-Aug-21,Tennessee,Memphis,0,2
2086545,8-Aug-21,Tennessee,Memphis,0,1
2085882,7-Aug-21,New York,Brooklyn,1,1
2086644,7-Aug-21,Michigan,Pontiac,0,1
2087242,7-Aug-21,Florida,Saint Petersburg,0,1
2084606,6-Aug-21,Pennsylvania,Philadelphia,0,1
2083190,5-Aug-21,New York,Corona (Queens),0,2
2084420,5-Aug-21,New York,Brooklyn,0,1
2083617,5-Aug-21,Georgia,Statesboro,0,1
2083532,5-Aug-21,Illinois,Tuscola,0,1
2082546,4-Aug-21,Georgia,Atlanta,0,1
2083114,4-Aug-21,New Jersey,Paterson,0,1
2083043,4-Aug-21,Mississippi,Jackson,0,1
2083374,3-Aug-21,Indiana,Mount Vernon,0,1
2082606,3-Aug-21,Texas,Houston,0,1
2081947,3-Aug-21,Illinois,Chicago,0,1
2081639,3-Aug-21,New York,Rochester,0,1
2082992,3-Aug-21,Arkansas,Hot Springs National Park (Hot Springs),0,2
2081317,2-Aug-21,Tennessee,Martin,0,1
2081179,2-Aug-21,Indiana,Gary,0,2
2081876,2-Aug-21,Texas,San Antonio,0,1
2080597,2-Aug-21,Oklahoma,Oklahoma City,0,1
2081458,2-Aug-21,Ohio,Dayton (Trotwood),0,1
2081020,1-Aug-21,New York,Rochester,0,1
2080586,1-Aug-21,Florida,Cocoa,0,1
2083263,1-Aug-21,Texas,Uvalde,0,1
2080555,1-Aug-21,Washington,Renton,0,1
2080568,1-Aug-21,Illinois,Chicago,0,2
2247434,1-Aug-21,Georgia,Winder,0,1
2081833,31-Jul-21,Texas,Lufkin,0,1
2081612,31-Jul-21,Idaho,Stites (Clearwater),0,1
2080441,31-Jul-21,Louisiana,La Place (Laplace),0,2
2078997,30-Jul-21,Florida,Pensacola,0,1
2078978,30-Jul-21,Arizona,Phoenix,0,1
2078973,30-Jul-21,Indiana,Evansville,0,1
2079007,29-Jul-21,Texas,Azle,0,1
2077570,29-Jul-21,Florida,Panama City (Southport),0,1
2076887,28-Jul-21,West Virginia,Charleston,0,1
2076766,28-Jul-21,Illinois,Chicago,0,1
2076583,28-Jul-21,Illinois,Chicago,0,1
2077510,28-Jul-21,Texas,San Antonio,0,1
2078796,28-Jul-21,Ohio,Youngstown,0,1
2076177,27-Jul-21,Illinois,Chicago,0,1
2076128,27-Jul-21,Michigan,Saginaw,0,1
2076848,27-Jul-21,Wisconsin,Burlington,0,1
2163030,27-Jul-21,Connecticut,Ledyard,0,1
2076019,27-Jul-21,Michigan,Detroit,0,1
2076114,27-Jul-21,Connecticut,Gales Ferry,0,1
2077250,27-Jul-21,Alabama,Troy,0,1
2075464,26-Jul-21,New York,Perry,0,1
2075474,26-Jul-21,New Jersey,Paterson,0,1
2075523,26-Jul-21,Virginia,Richmond,0,1
2073676,25-Jul-21,Arizona,Phoenix,2,2
2080309,25-Jul-21,Ohio,Cleveland (Richmond Heights),0,1
2073999,25-Jul-21,Illinois,Chicago,0,1
2074868,25-Jul-21,Texas,San Antonio,0,1
2074722,25-Jul-21,Georgia,Wrightsville,0,1
2073831,25-Jul-21,Indiana,Indianapolis,0,1
2076352,25-Jul-21,Missouri,Carthage,0,1
2075390,24-Jul-21,North Carolina,Charlotte,0,1
2077927,24-Jul-21,Florida,Tallahassee,0,1
2074264,24-Jul-21,California,Antioch,0,3
2073729,24-Jul-21,South Carolina,Camden,0,1
2076782,24-Jul-21,New York,Watervliet,0,1
2072998,24-Jul-21,Texas,Dallas,0,1
2072850,24-Jul-21,Ohio,Cincinnati,0,1
2073557,24-Jul-21,Oregon,Eugene,0,1
2072338,23-Jul-21,Missouri,Saint Louis,0,1
2072775,23-Jul-21,Georgia,Atlanta,0,1
2083072,23-Jul-21,Pennsylvania,Youngwood,0,1
2075619,23-Jul-21,Pennsylvania,Lebanon,0,1
2072334,23-Jul-21,Tennessee,Cordova,0,1
2071276,22-Jul-21,Minnesota,Saint Paul (North Saint Paul),0,1
2071509,22-Jul-21,North Carolina,Lexington,0,1
2071991,22-Jul-21,California,Fresno,0,1
2071949,22-Jul-21,California,Oakland,0,1
2071396,22-Jul-21,Kentucky,London,0,2
2071704,22-Jul-21,Maryland,Saint Leonard,0,1
2071788,22-Jul-21,Florida,Pensacola,0,1
2070477,21-Jul-21,Utah,Roy,0,1
2070839,21-Jul-21,Arkansas,Little Rock,0,1
2070459,21-Jul-21,Louisiana,Shreveport,0,1
2071531,21-Jul-21,North Carolina,Rocky Mount,0,1
2071757,21-Jul-21,New Hampshire,Manchester,0,1
2068728,20-Jul-21,New York,New York (Manhattan),0,1
2070520,20-Jul-21,California,San Bernardino,0,1
2069001,20-Jul-21,Kentucky,Louisville,0,2
2069257,20-Jul-21,Arkansas,Hardy,0,1
2068673,20-Jul-21,Massachusetts,Westport,0,1
2068861,20-Jul-21,Texas,Wichita Falls,0,1
2067510,19-Jul-21,North Carolina,Erwin,1,0
2067525,18-Jul-21,California,Oakland,1,1
2067278,18-Jul-21,Wisconsin,Beaver Dam,0,1
2067417,18-Jul-21,Michigan,Jackson,0,3
2066675,18-Jul-21,South Carolina,Hartsville,0,1
2066878,18-Jul-21,Illinois,Chicago,0,1
2067286,18-Jul-21,Georgia,Atlanta,0,2
2066385,18-Jul-21,Texas,Houston,0,2
2066473,18-Jul-21,California,Oakland,0,2
2067559,18-Jul-21,New York,Corona (Queens),0,1
2066542,18-Jul-21,Illinois,Chicago,0,1
2066428,18-Jul-21,Minnesota,Minneapolis,0,1
2068376,18-Jul-21,Kentucky,Lexington,0,2
2065827,17-Jul-21,New York,New York (Manhattan),0,2
2065849,17-Jul-21,Texas,Houston,0,2
2065886,17-Jul-21,Virginia,Virginia Beach,0,1
2068950,17-Jul-21,South Carolina,Denmark,0,1
2065972,17-Jul-21,District of Columbia,Washington,0,3
2064927,16-Jul-21,Ohio,Columbus,0,1
2065526,16-Jul-21,Michigan,Saginaw,0,1
2064579,16-Jul-21,Texas,Houston,0,1
2065588,16-Jul-21,Michigan,Wyoming,0,1
2065144,16-Jul-21,Missouri,Springfield,0,1
2066737,15-Jul-21,Illinois,Saint Charles (St Charles),0,1
2065043,15-Jul-21,Pennsylvania,Philadelphia,1,2
2064643,15-Jul-21,Minnesota,Duluth,0,1
2063907,15-Jul-21,Tennessee,Memphis,0,1
2116794,14-Jul-21,Minnesota,Rochester,0,0
2062365,14-Jul-21,Louisiana,La Place (Laplace),0,1
2063203,14-Jul-21,Kansas,Wichita,0,2
2063763,13-Jul-21,Ohio,Warren,0,1
2061567,13-Jul-21,New York,New York (Manhattan),0,1
2061884,13-Jul-21,Iowa,Cedar Falls,0,1
2063847,13-Jul-21,California,Fresno,0,1
2060351,12-Jul-21,Tennessee,Nashville,0,1
2061194,12-Jul-21,Nevada,Henderson,0,1
2061974,12-Jul-21,North Carolina,Wilmington,0,2
2061961,12-Jul-21,North Carolina,Winston Salem (Winston-salem),0,1
2059616,11-Jul-21,New York,Bronx,0,3
2059612,11-Jul-21,New York,Brooklyn,0,3
2059556,11-Jul-21,Michigan,Detroit,0,1
2060009,11-Jul-21,Wisconsin,Milwaukee,0,1
2060484,10-Jul-21,New York,Lowville (Watson),0,1
2059312,10-Jul-21,Illinois,Chicago,1,2
2058924,10-Jul-21,Texas,Wichita Falls,0,1
2060240,10-Jul-21,Minnesota,Sauk Centre,0,3
2059160,10-Jul-21,New York,Troy,0,1
2061715,9-Jul-21,California,Merced,0,1
2179747,9-Jul-21,Wisconsin,Washburn (county),0,1
2058610,9-Jul-21,South Carolina,Spartanburg,0,1
2058582,9-Jul-21,Wisconsin,Kenosha,0,1
2060794,9-Jul-21,Ohio,Akron,0,1
2058435,9-Jul-21,California,National City,0,1
2058973,8-Jul-21,California,Pasadena,0,1
2057032,8-Jul-21,Missouri,Saint Louis,1,2
2062543,7-Jul-21,Indiana,Fredericksburg,0,1
2056909,7-Jul-21,Georgia,Griffin,0,1
2057452,7-Jul-21,Pennsylvania,Harrisburg,1,1
2055268,6-Jul-21,Virginia,Suffolk,0,1
2056983,6-Jul-21,California,Gilroy,0,1
2054964,6-Jul-21,Georgia,Hinesville,0,1
2055872,6-Jul-21,Michigan,Saginaw,0,1
2055360,6-Jul-21,Tennessee,Memphis,0,1
2054300,5-Jul-21,Texas,Waco,0,1
2054115,5-Jul-21,Mississippi,Gulfport,0,1
2054119,5-Jul-21,Mississippi,Gulfport,0,1
2053322,5-Jul-21,Indiana,Indianapolis,0,1
2055277,5-Jul-21,Ohio,Columbus,0,1
2052906,4-Jul-21,Michigan,Lansing,0,1
2054449,4-Jul-21,New York,Bronx,0,1
2054440,4-Jul-21,North Carolina,Raleigh,0,1
2056991,4-Jul-21,Tennessee,Memphis,0,1
2054287,4-Jul-21,South Carolina,Charleston,0,1
2052949,4-Jul-21,Tennessee,Church Hill,0,2
2052815,4-Jul-21,Illinois,Chicago,0,1
2053124,4-Jul-21,Louisiana,Shreveport,0,1
2055185,4-Jul-21,Minnesota,Saint Louis Park,0,1
2053682,4-Jul-21,Virginia,Suffolk,0,1
2056978,4-Jul-21,Texas,Fort Worth,0,1
2056706,4-Jul-21,Texas,Lubbock,0,1
2054967,4-Jul-21,Texas,Houston,0,1
2054849,4-Jul-21,Florida,Tampa,0,1
2053451,4-Jul-21,California,Oakland,0,1
2052806,4-Jul-21,Maryland,Annapolis,0,1
2055488,4-Jul-21,Alabama,Mobile,0,2
2053575,4-Jul-21,District of Columbia,Washington,0,1
2052761,4-Jul-21,Maryland,Hyattsville,0,1
2105775,3-Jul-21,New Mexico,Farmington,0,1
2052236,3-Jul-21,Illinois,Dolton,0,1
2057100,3-Jul-21,Missouri,Joplin,0,1
2052128,3-Jul-21,Alabama,Birmingham (Ensley),0,1
2051603,3-Jul-21,Texas,Houston,0,1
2051857,3-Jul-21,Maryland,Annapolis,0,1
2057888,3-Jul-21,Arizona,Prescott Valley,0,1
2052336,3-Jul-21,Indiana,South Bend,0,1
2052388,3-Jul-21,Florida,Jacksonville,0,1
2051628,3-Jul-21,Oklahoma,Oklahoma City,0,1
2064176,3-Jul-21,Ohio,Middletown,0,1
2052296,3-Jul-21,South Carolina,Florence,0,1
2057271,2-Jul-21,South Dakota,Watertown,0,1
2057148,2-Jul-21,Louisiana,Gretna (Terrytown),0,1
2051331,2-Jul-21,Oklahoma,Oklahoma City (Moore),0,1
2050910,1-Jul-21,Texas,Houston,0,1
2050144,1-Jul-21,Illinois,Chicago,0,2
2050591,1-Jul-21,Florida,Middleburg,0,1
2050926,1-Jul-21,California,Fresno,0,2
2051173,30-Jun-21,Ohio,Youngstown,0,1
2050057,30-Jun-21,Mississippi,Jackson,0,1
2050073,30-Jun-21,Florida,Panama City Beach,0,1
2049758,30-Jun-21,Arizona,Tucson,0,1
2048760,29-Jun-21,New York,Rochester,0,1
2047682,28-Jun-21,New York,New York (Manhattan),0,1
2049336,27-Jun-21,Michigan,Traverse City,0,1
2046486,27-Jun-21,Colorado,Denver,0,1
2046467,27-Jun-21,New York,New York (Manhattan),0,1
2046962,27-Jun-21,California,Fresno,0,1
2046954,27-Jun-21,Indiana,Dillsboro,0,1
2047733,27-Jun-21,New York,New York (Manhattan),0,1
2046133,27-Jun-21,New York,Rochester,0,2
2046947,27-Jun-21,Ohio,Columbus,0,1
2047796,27-Jun-21,Louisiana,Shreveport,0,1
2048383,27-Jun-21,Kentucky,Louisville,0,1
2047186,26-Jun-21,Alabama,Moundville,0,3
2045611,26-Jun-21,Georgia,Atlanta,1,2
2050475,26-Jun-21,Missouri,Kansas City,0,1
2046018,26-Jun-21,Texas,Fort Worth,0,1
2045540,25-Jun-21,Massachusetts,Lynn,0,1
2045489,25-Jun-21,Texas,San Antonio,0,2
2045548,25-Jun-21,New Hampshire,Milton,0,1
2044371,24-Jun-21,Pennsylvania,Philadelphia,0,1
2044884,24-Jun-21,New York,Bronx,0,1
2044711,24-Jun-21,Idaho,Pocatello (Chubbuck),0,1
2044587,24-Jun-21,Texas,Starr (county),0,1
2045328,23-Jun-21,North Carolina,Mount Airy,0,2
2043144,23-Jun-21,New Mexico,Santa Fe,1,1
2045609,23-Jun-21,Georgia,Decatur,0,1
2043630,23-Jun-21,Alabama,Birmingham (Ensley),0,1
2042740,22-Jun-21,Tennessee,Nashville,0,1
2042725,22-Jun-21,Virginia,Richmond,0,1
2042777,22-Jun-21,Florida,Saint Petersburg,0,1
2042852,22-Jun-21,Mississippi,Vicksburg,0,1
2042312,21-Jun-21,Kansas,Topeka,0,1
2042148,21-Jun-21,Texas,Houston,0,1
2041926,21-Jun-21,Georgia,Blakely,0,1
2040145,20-Jun-21,Illinois,Chicago,0,2
2041078,20-Jun-21,Wisconsin,Milwaukee,0,1
2041021,20-Jun-21,Missouri,Saint Louis,0,2
2039768,19-Jun-21,Wisconsin,Milwaukee,0,1
2039606,19-Jun-21,New York,Brooklyn,0,1
2039776,19-Jun-21,New York,New York (Manhattan),0,2
2040002,19-Jun-21,Colorado,Aurora,0,2
2039842,19-Jun-21,Pennsylvania,Pittsburgh,0,2
2039562,18-Jun-21,New York,New York (Manhattan),0,1
2039059,18-Jun-21,North Carolina,Raleigh,0,1
2039415,18-Jun-21,California,Oakland,0,1
2038499,18-Jun-21,California,Oakland,0,1
2038402,18-Jun-21,Illinois,Danville,0,1
2038926,17-Jun-21,Illinois,Minooka,0,1
2037489,17-Jun-21,Minnesota,Minneapolis (Brooklyn Park),0,1
2038376,17-Jun-21,Florida,Clearwater,0,1
2043050,17-Jun-21,North Carolina,Kelford,0,1
2037286,17-Jun-21,Illinois,Chicago,0,1
2038933,17-Jun-21,Virginia,Woodbridge,0,1
2069171,16-Jun-21,New York,Brooklyn,0,2
2037523,16-Jun-21,Maryland,Dunkirk,0,1
2037291,16-Jun-21,New York,New Rochelle,0,1
2036257,16-Jun-21,Missouri,Saint Louis,0,2
2037935,16-Jun-21,Ohio,Newbury,0,1
2037265,16-Jun-21,South Carolina,Orangeburg,0,2
2037091,16-Jun-21,Louisiana,New Orleans,0,1
2038030,16-Jun-21,Louisiana,Crowley,0,1
2035817,15-Jun-21,Iowa,Dubuque,0,1
2035832,15-Jun-21,Kansas,Topeka,0,1
2037438,15-Jun-21,Indiana,Hammond,0,1
2036163,15-Jun-21,New Jersey,Atlantic City,0,1
2035438,14-Jun-21,Texas,Houston,0,2
2034224,14-Jun-21,Connecticut,Hartford,0,2
2035158,14-Jun-21,Louisiana,Shreveport,0,2
2037011,14-Jun-21,Ohio,Cleveland,0,1
2032940,12-Jun-21,Connecticut,Fairfield,0,1
2032300,12-Jun-21,Texas,Houston,0,1
2032434,12-Jun-21,New York,Bronx,1,1
2032411,12-Jun-21,Illinois,Champaign,1,1
2033676,12-Jun-21,Massachusetts,Woburn,0,1
2033295,12-Jun-21,Ohio,Columbus,0,2
2032624,11-Jun-21,Georgia,Atlanta,0,1
2031550,11-Jun-21,Indiana,Evansville,0,1
2032470,11-Jun-21,California,Oakland,0,2
2032574,11-Jun-21,Indiana,Fort Wayne,0,1
2030901,10-Jun-21,Missouri,Liberty,0,1
2030956,10-Jun-21,Tennessee,Memphis,0,2
2030670,10-Jun-21,Kentucky,Lexington,0,1
2031455,10-Jun-21,Georgia,Jefferson,0,1
2032197,10-Jun-21,Oregon,Portland,0,1
2030810,10-Jun-21,Pennsylvania,Philadelphia,0,2
2030991,9-Jun-21,Texas,Lufkin,0,1
2030884,9-Jun-21,Georgia,Americus,0,1
2030718,9-Jun-21,Michigan,Westland,0,1
2030118,9-Jun-21,Tennessee,Memphis,0,1
2030615,9-Jun-21,Connecticut,Waterbury,0,1
2029859,8-Jun-21,North Carolina,Greensboro,0,1
2030554,8-Jun-21,California,Kingsburg,0,1
2030526,8-Jun-21,Indiana,Jasper,0,1
2028527,8-Jun-21,Florida,Tampa,0,1
2029224,8-Jun-21,Pennsylvania,Harrisburg,0,1
2029058,7-Jun-21,Ohio,Akron,0,1
2029106,7-Jun-21,Texas,Dallas,0,1
2027916,7-Jun-21,Illinois,Chicago,0,1
2028150,7-Jun-21,Pennsylvania,Philadelphia,1,1
2031191,7-Jun-21,New Jersey,Egg Harbor Township,0,1
2028047,7-Jun-21,Kansas,Wichita,0,1
2027829,7-Jun-21,New York,Brooklyn,1,1
2027653,6-Jun-21,Oregon,Madras,0,2
2026953,6-Jun-21,Michigan,Detroit,0,1
2029694,6-Jun-21,Vermont,Pownal,0,1
2027259,6-Jun-21,Arizona,Phoenix,0,1
2027074,6-Jun-21,Michigan,Detroit,0,1
2028260,6-Jun-21,Ohio,Newcomerstown,0,1
2026084,5-Jun-21,Vermont,Burlington,0,1
2026379,5-Jun-21,Wisconsin,Sheboygan,0,1
2027512,5-Jun-21,North Carolina,Fayetteville,0,1
2025896,5-Jun-21,New York,Bronx,0,1
2025569,5-Jun-21,Missouri,Belton,0,1
2026587,5-Jun-21,North Carolina,Charlotte,0,1
2025444,5-Jun-21,Texas,Richmond,0,1
2026175,5-Jun-21,Texas,Houston,0,2
2027071,5-Jun-21,Ohio,South Salem,0,1
2025338,5-Jun-21,Illinois,Chicago,0,1
2026938,5-Jun-21,Idaho,Rathdrum,0,1
2025950,4-Jun-21,Michigan,Kalamazoo,0,1
2025730,4-Jun-21,New York,Bronx,0,1
2026010,4-Jun-21,New Jersey,New Brunswick,0,1
2024844,4-Jun-21,Connecticut,Waterford,0,1
2029414,4-Jun-21,New Mexico,Albuquerque,0,1
2024190,3-Jun-21,California,Merced,0,1
2024806,3-Jun-21,Tennessee,Memphis,0,1
2026623,3-Jun-21,Alaska,Wasilla,0,1
2025302,3-Jun-21,Texas,Denton,0,1
2024390,3-Jun-21,South Carolina,Myrtle Beach,0,1
2024318,3-Jun-21,Pennsylvania,Pittsburgh (Allegheny),0,1
2023846,3-Jun-21,Virginia,Hampton,0,1
2023222,2-Jun-21,Alabama,Helena,0,1
2023013,2-Jun-21,New York,Troy,0,1
2036846,1-Jun-21,Virginia,Newport News,0,1
2021772,1-Jun-21,Texas,San Antonio,0,1
2022311,1-Jun-21,Pennsylvania,Philadelphia,1,1
2022441,1-Jun-21,Michigan,Highland,0,1
2021954,1-Jun-21,Louisiana,Baton Rouge,0,1
2024179,31-May-21,Alabama,Montgomery,0,1
2022117,31-May-21,Kansas,Wichita,0,2
2020630,31-May-21,Indiana,Indianapolis,0,2
2021371,31-May-21,Florida,Fort Pierce,0,1
2021359,31-May-21,Tennessee,Memphis,0,1
2023450,31-May-21,Idaho,Rathdrum,0,1
2022252,31-May-21,Ohio,Sandusky,0,1
2022129,31-May-21,Ohio,Cleveland (Garfield Heights),1,5
2022170,30-May-21,California,Long Beach,0,1
2022030,30-May-21,Tennessee,Jackson,0,1
2021981,30-May-21,Illinois,Rockford,0,1
2020759,30-May-21,Texas,Dallas,0,1
2022444,30-May-21,Florida,Arcadia,0,1
2021279,30-May-21,Pennsylvania,East Petersburg,0,1
2019315,29-May-21,North Carolina,Reidsville,0,1
2021816,29-May-21,Texas,Houston,0,1
2019351,28-May-21,Virginia,Richmond,0,1
2018568,28-May-21,Indiana,Mishawaka,0,1
2019235,28-May-21,North Carolina,Durham,0,1
2018436,28-May-21,Missouri,Saint Louis,0,3
2019032,28-May-21,Texas,Dallas,0,1
2022564,28-May-21,Arizona,Graham (county),0,1
2017580,27-May-21,Texas,Fort Worth,0,2
2017845,27-May-21,Florida,Miami,0,3
2018869,27-May-21,Nebraska,Grand Island,0,1
2018805,27-May-21,Alabama,Montgomery,1,1
2018639,27-May-21,Tennessee,Memphis,0,3
2017037,26-May-21,New Mexico,Albuquerque,0,1
2017034,26-May-21,Texas,Houston,0,1
2016670,25-May-21,California,Oxnard,0,1
2015638,25-May-21,Mississippi,Jackson,0,1
2015304,25-May-21,North Carolina,Durham,0,1
2015862,25-May-21,Illinois,Chicago,0,1
2014019,24-May-21,Illinois,Aurora,0,1
2014169,24-May-21,North Carolina,Winston Salem (Winston-salem),0,1
2014939,24-May-21,Michigan,Detroit,0,1
2014913,24-May-21,Illinois,Chicago,0,1
2017111,24-May-21,Wisconsin,Milwaukee (Brown Deer),0,1
