ID,Incident_Date,State,CityorCounty,Num_Killed,Num_Injured
1314249,27-Jan-19,Iowa,Lincoln,1,0
1313441,27-Jan-19,Texas,Spring,1,0
1309738,24-Jan-19,Missouri,Saint Louis,1,0
1308070,22-Jan-19,New York,Syracuse,1,0
1309745,22-Jan-19,Ohio,Alliance,1,0
1308482,22-Jan-19,Texas,Houston,1,0
1308241,21-Jan-19,Virginia,Hanover (Mangohick),1,0
1307368,21-Jan-19,Kansas,Wichita,1,0
1306428,20-Jan-19,Michigan,Roscommon (county),1,0
1306011,19-Jan-19,Texas,Houston,1,0
1308718,19-Jan-19,Texas,Temple,2,0
1306395,19-Jan-19,Florida,Jacksonville,1,0
1306941,19-Jan-19,South Carolina,Allendale,1,0
1305643,19-Jan-19,Texas,Houston,1,0
1304982,18-Jan-19,Alabama,Bay Minette,1,0
1304673,17-Jan-19,South Carolina,Chesnee,1,0
1305283,17-Jan-19,Illinois,Romeoville,1,0
1303798,16-Jan-19,Mississippi,Florence,1,0
1314478,16-Jan-19,Pennsylvania,Levittown,1,0
1305697,16-Jan-19,Georgia,Atlanta,1,0
1305254,16-Jan-19,North Carolina,Granite Falls,1,0
1302992,16-Jan-19,Texas,Houston,1,0
1300600,14-Jan-19,Florida,Altamonte Springs,1,0
1301688,13-Jan-19,Alabama,Orrville,1,0
1299432,12-Jan-19,Oregon,Bend,1,0
1299668,12-Jan-19,Louisiana,New Orleans,1,0
1297524,10-Jan-19,Tennessee,Madison,1,0
1296573,8-Jan-19,Virginia,Bedford,1,0
1295963,7-Jan-19,Alabama,Toney,1,0
1295161,6-Jan-19,Alabama,Dadeville,1,0
1356860,6-Jan-19,California,San Jose,1,0
1293992,5-Jan-19,Oklahoma,Tulsa,1,0
1291882,3-Jan-19,Kentucky,Henderson,1,0
1292019,3-Jan-19,Georgia,Augusta,1,0
1289551,1-Jan-19,District of Columbia,Washington,1,0
1289802,1-Jan-19,Indiana,Gary,1,0
1289271,31-Dec-18,Georgia,Lawrenceville,2,0
1289265,30-Dec-18,Missouri,Saint Louis,1,0
1288497,30-Dec-18,Texas,Dallas,1,0
1299646,30-Dec-18,California,Nipomo,1,0
1286304,26-Dec-18,Mississippi,Goodman,1,0
1286417,26-Dec-18,Florida,Lake City,1,0
1284928,25-Dec-18,West Virginia,Montana Mines,1,0
1283079,23-Dec-18,Florida,Saint Petersburg,1,0
1294928,22-Dec-18,Colorado,Rocky Ford,1,0
1282886,22-Dec-18,Texas,San Antonio,1,0
1282603,22-Dec-18,South Carolina,Gresham,1,0
1287865,21-Dec-18,Missouri,Newtown,1,0
1281105,20-Dec-18,Tennessee,Memphis,1,0
1281382,19-Dec-18,Missouri,Columbia,1,0
1280326,18-Dec-18,Pennsylvania,Lehighton,1,0
1278429,16-Dec-18,Kentucky,Bowling Green,1,0
1283283,16-Dec-18,North Carolina,Carthage (Whispering Pines),1,0
1280781,15-Dec-18,Oklahoma,Bartlesville,1,0
1278409,15-Dec-18,Texas,Houston,1,0
1278778,14-Dec-18,Missouri,Florissant,1,0
1277231,14-Dec-18,Mississippi,Waynesboro,1,0
1277643,14-Dec-18,California,Bakersfield,1,0
1277170,14-Dec-18,Michigan,Roseville,1,0
1277695,14-Dec-18,Louisiana,Alexandria,1,0
1275012,11-Dec-18,Illinois,Round Lake,1,0
1274111,10-Dec-18,Louisiana,Lafayette,1,0
1273730,10-Dec-18,Tennessee,Nashville,1,1
1273720,9-Dec-18,Iowa,Pella,1,0
1274244,9-Dec-18,New York,Waverly,1,0
1273747,9-Dec-18,Iowa,Otley,1,0
1275310,9-Dec-18,Iowa,Urbandale,1,0
1273048,9-Dec-18,Oklahoma,Tulsa,1,0
1272272,8-Dec-18,Pennsylvania,New Castle,1,0
1275429,8-Dec-18,Illinois,Danville,1,0
1271590,6-Dec-18,Florida,Hilliard,1,0
1269978,5-Dec-18,Virginia,Ivor,1,0
1271151,4-Dec-18,Texas,Dallas,1,0
1269471,3-Dec-18,Illinois,East Saint Louis,1,0
1333192,3-Dec-18,Louisiana,Leesville,1,0
1274252,2-Dec-18,Minnesota,Saint Paul,1,0
1267974,1-Dec-18,Colorado,Colorado Springs,1,0
1266905,30-Nov-18,Arkansas,Little Rock,1,0
1267534,30-Nov-18,Washington,Edmonds,1,0
1266173,29-Nov-18,Indiana,Lebanon,1,0
1265736,28-Nov-18,Ohio,Akron,1,1
1263209,25-Nov-18,Ohio,Ashtabula,1,0
1264802,24-Nov-18,Oregon,Harrisburg,1,0
1262836,24-Nov-18,South Carolina,Anderson,1,0
1262235,24-Nov-18,Alabama,Tuscaloosa,1,0
1260953,22-Nov-18,Georgia,Savannah,1,0
1261110,21-Nov-18,Florida,Homosassa Springs,1,0
1260484,21-Nov-18,Montana,Billings,1,1
1261090,20-Nov-18,North Carolina,Mount Olive,1,0
1258777,19-Nov-18,Colorado,Denver,1,4
1257873,18-Nov-18,North Carolina,Winston Salem (Winston-salem),1,0
1258320,18-Nov-18,Texas,Dallas,1,0
1259582,17-Nov-18,Arkansas,Lamar,1,0
1259687,17-Nov-18,Texas,Roanoke (Northlake),1,0
1257514,16-Nov-18,Michigan,Mass City,1,0
1256271,15-Nov-18,Georgia,Jonesboro,1,0
1256752,15-Nov-18,Michigan,Alden,1,0
1256731,15-Nov-18,New York,Corinth,1,0
1255632,14-Nov-18,Arizona,Phoenix,1,0
1256230,14-Nov-18,Alabama,Collegeville,1,0
1255061,13-Nov-18,Louisiana,Jackson,1,0
1254561,12-Nov-18,Illinois,Decatur,1,0
1253548,11-Nov-18,Arkansas,Oark,1,0
1308385,11-Nov-18,Missouri,Atlanta,1,0
1253111,11-Nov-18,Idaho,Lapwai,1,0
1252415,10-Nov-18,Nevada,Las Vegas,1,1
1253765,10-Nov-18,Missouri,Walnut Grove,1,0
1253410,10-Nov-18,Louisiana,Slidell,1,0
1252355,10-Nov-18,Missouri,Lewistown,1,0
1253708,10-Nov-18,Minnesota,Becker (county),1,0
1253016,10-Nov-18,Nebraska,Valley,1,0
1252919,9-Nov-18,Tennessee,Cookeville,1,0
1252211,9-Nov-18,New York,Byron,1,0
1251637,8-Nov-18,Arkansas,Camden,1,0
1248514,6-Nov-18,Missouri,Clinton,1,0
1248553,5-Nov-18,Colorado,Granby,1,0
1255784,4-Nov-18,Washington,Spokane,1,0
1247546,4-Nov-18,Alabama,Prattville,1,0
1247630,4-Nov-18,Florida,Oak Hill,1,0
1247542,4-Nov-18,Oregon,Baker City,1,0
1248178,2-Nov-18,Louisiana,Ragley,1,0
1255624,2-Nov-18,Montana,Madison (county),1,0
1245218,1-Nov-18,Colorado,Colorado Springs,1,0
1245110,31-Oct-18,Wisconsin,Milwaukee,1,0
1245028,30-Oct-18,New York,Keene,1,0
1243719,29-Oct-18,Alabama,Fairfield,1,0
1240934,25-Oct-18,West Virginia,Princeton,1,0
1240563,22-Oct-18,Georgia,Lithonia,1,2
1245249,21-Oct-18,Colorado,Colorado Springs,1,0
1238289,21-Oct-18,Montana,Helena,1,0
1238134,21-Oct-18,Tennessee,Saint Joseph,1,0
1563948,19-Oct-18,Wisconsin,Calumet (county),1,0
1238006,19-Oct-18,Ohio,Painesville,1,0
1236881,18-Oct-18,Washington,Ellensburg,2,0
1235835,18-Oct-18,Alabama,Huntsville,1,0
1235182,17-Oct-18,Texas,San Antonio,1,1
1235301,17-Oct-18,Wisconsin,Sussex,1,0
1236272,14-Oct-18,New Jersey,Camden,1,0
1229736,10-Oct-18,North Carolina,Fayetteville,1,0
1228092,8-Oct-18,Virginia,Henrico (Highland Springs),1,0
1228741,8-Oct-18,Ohio,Columbus,1,0
1227604,7-Oct-18,Texas,Waelder,1,0
1236855,7-Oct-18,New York,Gansevoort,1,0
1227183,7-Oct-18,Texas,Dallas,1,0
1227401,7-Oct-18,Ohio,Dublin,1,0
1228329,6-Oct-18,Georgia,Lavonia (Gumlog),1,0
1227383,6-Oct-18,Nebraska,Bellevue,1,0
1226148,5-Oct-18,Ohio,Cincinnati (Mount Healthy),1,0
1225259,3-Oct-18,North Dakota,Bottineau,1,0
1223968,2-Oct-18,Virginia,Hampton,1,0
1225927,1-Oct-18,Tennessee,Memphis,1,0
1221616,30-Sep-18,North Carolina,Winston Salem (Winston-salem),1,0
1226144,30-Sep-18,Tennessee,Memphis,1,1
1222119,30-Sep-18,Idaho,Caldwell,1,0
1221130,30-Sep-18,Texas,Humble (Atascocita),1,0
1220731,29-Sep-18,Georgia,Bonaire,1,0
1222694,29-Sep-18,Alaska,Palmer,1,0
1220909,28-Sep-18,Florida,Taft,1,0
1219905,27-Sep-18,Texas,Rusk,1,0
1563937,26-Sep-18,Wisconsin,Iron (county),1,0
1217275,24-Sep-18,South Carolina,Warrenville,1,0
1218370,24-Sep-18,Hawaii,Pahoa,1,0
1216785,23-Sep-18,Utah,Hyrum,1,0
1215761,22-Sep-18,Arkansas,Little Rock,1,0
1216411,22-Sep-18,Kansas,Manhattan,1,0
1215754,22-Sep-18,Colorado,Grand Junction,1,0
1216441,22-Sep-18,Michigan,Linden,1,0
1213916,19-Sep-18,Illinois,Rockford,1,0
1213277,18-Sep-18,Ohio,Bellevue,1,0
1211994,17-Sep-18,Louisiana,Livingston,1,0
1213889,16-Sep-18,Arkansas,Bono,1,0
1212740,15-Sep-18,California,San Francisco,1,0
1216244,15-Sep-18,Texas,San Antonio,1,0
1209724,13-Sep-18,South Carolina,Anderson,1,0
1207572,10-Sep-18,Arizona,Tempe,1,0
1207208,8-Sep-18,Minnesota,Ashby,1,0
1207136,8-Sep-18,Mississippi,Stringer,1,0
1205158,6-Sep-18,Texas,Dallas,1,0
1203498,4-Sep-18,Kentucky,Smiths Grove,1,0
1203323,4-Sep-18,Colorado,Loveland,1,0
1203994,4-Sep-18,Indiana,Gary,1,0
1203513,3-Sep-18,South Dakota,Sioux Falls,1,0
1202474,2-Sep-18,Illinois,Chicago,1,0
1202290,31-Aug-18,Tennessee,New Union,1,0
1200408,31-Aug-18,Kentucky,Totz,1,0
1457344,31-Aug-18,New York,Otsego (county),1,0
1198884,29-Aug-18,Ohio,Cincinnati (Mount Carmel),1,0
1200749,28-Aug-18,Maryland,Halethorpe (Lansdowne),1,0
1197105,26-Aug-18,Illinois,Kankakee,1,0
1195730,25-Aug-18,Texas,Houston,1,0
1209772,25-Aug-18,Texas,Karnack,1,0
1195513,24-Aug-18,Tennessee,Nashville,1,0
1195590,24-Aug-18,West Virginia,Alderson,1,0
1194265,23-Aug-18,Georgia,Decatur,1,0
1193566,22-Aug-18,New Hampshire,Manchester,1,0
1194262,21-Aug-18,Arkansas,Lake Village,1,0
1194769,21-Aug-18,Tennessee,Clarksville,1,0
1192577,21-Aug-18,Missouri,Saint Louis,1,1
1191978,20-Aug-18,Michigan,Muskegon (Muskegon Heights),1,0
1191389,19-Aug-18,Tennessee,Clarksville,1,0
1191022,19-Aug-18,Texas,Pflugerville,1,0
1189258,17-Aug-18,Louisiana,West Monroe,1,0
1189284,16-Aug-18,Virginia,Richmond,1,0
1187669,15-Aug-18,Kentucky,Louisville,1,0
1188327,15-Aug-18,Ohio,Columbus,1,0
1187868,14-Aug-18,Michigan,Pontiac,1,0
1187662,14-Aug-18,Washington,Seattle (Burien),1,0
1186782,11-Aug-18,Kentucky,Corbin,1,0
1184435,10-Aug-18,Michigan,Detroit,1,0
1183458,9-Aug-18,Ohio,Barberton,1,0
1182592,8-Aug-18,Tennessee,La Follette (LaFollette),1,0
1181667,5-Aug-18,Texas,Weatherford,1,0
1182786,4-Aug-18,Tennessee,Big Rock,1,0
1181773,3-Aug-18,Alabama,Arley,1,0
1178703,3-Aug-18,Delaware,Wilmington,1,0
1178878,2-Aug-18,North Carolina,Winston Salem (Winston-salem),1,0
1178113,1-Aug-18,Georgia,Griffin,1,0
1175444,30-Jul-18,Ohio,Cincinnati,1,0
1175367,28-Jul-18,North Carolina,Hickory,1,0
1176206,28-Jul-18,Georgia,Savannah,1,0
1173778,28-Jul-18,Missouri,Florissant (Black Jack),1,0
1184218,27-Jul-18,North Carolina,Marion,1,0
1173901,27-Jul-18,Arkansas,Benton (Haskell),1,0
1173707,27-Jul-18,Alaska,Anchorage,1,0
1172392,26-Jul-18,Arkansas,Cotton Plant (Maberry),1,0
1171496,24-Jul-18,Maine,Oakland,1,0
1171386,24-Jul-18,Texas,Conroe,1,0
1168857,21-Jul-18,California,Los Angeles,1,3
1167931,20-Jul-18,California,San Bernardino (Muscoy),1,0
1174973,20-Jul-18,Oregon,Klamath (county),1,0
1164273,15-Jul-18,Ohio,Cleveland,1,0
1164650,15-Jul-18,Oklahoma,Bethany,1,0
1164709,14-Jul-18,Michigan,Muskegon (Muskegon Heights),1,0
1163406,13-Jul-18,Indiana,Salem,1,0
1162227,12-Jul-18,Georgia,Warner Robins,1,0
1160765,10-Jul-18,Oklahoma,Oklahoma City,1,0
1161078,10-Jul-18,Texas,Hockley,1,0
1159870,9-Jul-18,Michigan,Pontiac,1,0
1159873,8-Jul-18,Georgia,Columbus,1,0
1159278,8-Jul-18,Texas,Houston,1,0
1159109,7-Jul-18,Missouri,Columbia,1,0
1158586,7-Jul-18,Georgia,Augusta,1,0
1159025,7-Jul-18,California,Fresno,1,0
1157487,5-Jul-18,Washington,Kent (Covington),1,0
1157096,5-Jul-18,New Mexico,Clovis,1,0
1157671,5-Jul-18,Louisiana,Chalmette,1,0
1158181,5-Jul-18,Virginia,Alexandria,1,0
1156728,4-Jul-18,Tennessee,Woodbury,1,0
1156225,4-Jul-18,Colorado,Fort Collins,1,0
1155095,3-Jul-18,Georgia,Roswell,1,1
1155235,2-Jul-18,Tennessee,Chattanooga,1,0
1155641,2-Jul-18,Missouri,Hartville,1,0
1153073,30-Jun-18,Kansas,Wichita,1,0
1158269,30-Jun-18,Mississippi,Carthage,1,0
1153178,29-Jun-18,Texas,Beaumont,1,0
1152717,27-Jun-18,Georgia,Lagrange,1,0
1151896,27-Jun-18,Georgia,Savannah,1,0
1150235,26-Jun-18,Missouri,Monett,1,0
1150652,26-Jun-18,Massachusetts,Dighton,1,0
1148251,23-Jun-18,New York,Bronx,1,0
1148883,23-Jun-18,Louisiana,Oakdale,1,0
1148210,23-Jun-18,North Carolina,Haw River,1,0
1146715,20-Jun-18,Alabama,Lafayette,1,0
1140927,13-Jun-18,Wisconsin,Madison,1,0
1141547,13-Jun-18,South Dakota,Keystone,1,0
1142006,13-Jun-18,Arkansas,Flippin,1,0
1139623,12-Jun-18,Tennessee,Memphis,1,0
1139610,12-Jun-18,Missouri,Saint Joseph,1,0
1140146,11-Jun-18,North Carolina,Taylorsville,1,0
1139997,8-Jun-18,Texas,Big Spring,1,0
1135299,7-Jun-18,Mississippi,Greenville,1,0
1136026,7-Jun-18,Texas,Beaumont,1,0
1136556,7-Jun-18,Oregon,Silver Lake,1,0
1135409,6-Jun-18,Georgia,Riverdale,1,0
1133961,5-Jun-18,Kentucky,Elizabethtown,1,0
1134510,5-Jun-18,Texas,Borger,1,1
1133401,5-Jun-18,Arizona,Glendale,1,0
1133365,4-Jun-18,Ohio,Dayton,1,0
1133028,4-Jun-18,Indiana,Lebanon,1,0
1132211,3-Jun-18,Washington,Bellevue,1,0
1131283,1-Jun-18,Washington,Seattle (Seatac),1,0
1130308,31-May-18,Washington,Federal Way,1,0
1129050,30-May-18,Nevada,Las Vegas,1,0
1129078,29-May-18,Arizona,Tucson,1,0
1133828,29-May-18,Indiana,Indianapolis,0,1
1130737,28-May-18,Iowa,Des Moines,1,0
1128164,27-May-18,Florida,Fort Lauderdale (Dania Beach),1,0
1128125,27-May-18,Washington,Cle Elum,1,0
1126929,27-May-18,Pennsylvania,New Bloomfield,1,0
1126570,26-May-18,Louisiana,Lake Charles (Moss Bluff),1,0
1126206,26-May-18,Illinois,Chicago,1,0
1126217,26-May-18,Utah,Salt Lake City (West Valley City),1,0
1125982,25-May-18,Louisiana,Baton Rouge,1,0
1127197,25-May-18,Pennsylvania,Erie,1,0
1125530,25-May-18,Texas,Magnolia (Stagecoach),1,0
1122852,22-May-18,Virginia,Louisa,1,0
1122946,22-May-18,Virginia,Roanoke,1,0
1128465,22-May-18,Nebraska,Burwell,1,0
1128552,22-May-18,Nebraska,Taylor,1,0
1122304,21-May-18,Alabama,Birmingham,1,0
1121249,19-May-18,Alabama,Dothan,1,0
1150480,19-May-18,Pennsylvania,Lock Haven,1,0
1121021,18-May-18,Oklahoma,Tulsa,1,0
1116879,16-May-18,Florida,Ocala,1,0
1117434,16-May-18,Minnesota,Minneapolis (Plymouth),1,0
1116203,14-May-18,Mississippi,Meridian,1,0
1114713,13-May-18,New Hampshire,Keene,1,0
1115301,13-May-18,California,Santa Cruz,1,0
1115145,13-May-18,Tennessee,Memphis,1,0
1114709,13-May-18,Arizona,Mesa,1,0
1114730,12-May-18,Illinois,Rockford,1,0
1114701,12-May-18,Texas,Rockwall,1,0
1113735,12-May-18,Kansas,Wichita,1,0
1113399,10-May-18,Iowa,Clarksville,1,0
1112133,9-May-18,Texas,Houston,1,1
1111351,9-May-18,West Virginia,Huntington,1,0
1114872,9-May-18,Idaho,Shoshone,1,0
1111756,8-May-18,California,Pacoima (Arleta),1,0
1110883,7-May-18,Michigan,Six Lakes,1,0
1110096,7-May-18,Virginia,Richmond,1,0
1111388,6-May-18,Georgia,Albany,1,0
1108431,4-May-18,South Carolina,Walterboro,1,0
1105472,1-May-18,Texas,Corpus Christi,1,1
1105388,30-Apr-18,Texas,Christine,1,1
1104139,28-Apr-18,Washington,Pe Ell,1,0
1099223,24-Apr-18,Texas,Madisonville,1,0
1099299,24-Apr-18,Alabama,Birmingham,1,0
1111086,21-Apr-18,Colorado,Olathe,1,0
1097005,21-Apr-18,Florida,Deltona,1,0
1096402,20-Apr-18,Ohio,Wickliffe,1,0
1097002,20-Apr-18,Indiana,Bedford,1,0
